0.789;1.655;0.076;-0.273
-1.301;0.789;1.655;0.076
0.739;-1.301;0.789;1.655
1.009;0.739;-1.301;0.789
-0.570;1.009;0.739;-1.301
2.084;-0.570;1.009;0.739
-0.951;2.084;-0.570;1.009
0.677;-0.951;2.084;-0.570
0.306;0.677;-0.951;2.084
-0.542;0.306;0.677;-0.951
0.321;-0.542;0.306;0.677
-0.095;0.321;-0.542;0.306
-0.703;-0.095;0.321;-0.542
0.351;-0.703;-0.095;0.321
-0.424;0.351;-0.703;-0.095
0.924;-0.424;0.351;-0.703
-0.011;0.924;-0.424;0.351
0.900;-0.011;0.924;-0.424
0.304;0.900;-0.011;0.924
1.418;0.304;0.900;-0.011
-0.862;1.418;0.304;0.900
2.164;-0.862;1.418;0.304
-0.263;2.164;-0.862;1.418
0.587;-0.263;2.164;-0.862
1.435;0.587;-0.263;2.164
1.450;1.435;0.587;-0.263
-0.519;1.450;1.435;0.587
2.048;-0.519;1.450;1.435
1.857;2.048;-0.519;1.450
0.281;1.857;2.048;-0.519
1.223;0.281;1.857;2.048
0.794;1.223;0.281;1.857
-2.491;0.794;1.223;0.281
-1.358;-2.491;0.794;1.223
0.254;-1.358;-2.491;0.794
0.069;0.254;-1.358;-2.491
-1.481;0.069;0.254;-1.358
-0.216;-1.481;0.069;0.254
-0.742;-0.216;-1.481;0.069
-0.882;-0.742;-0.216;-1.481
-0.073;-0.882;-0.742;-0.216
-1.035;-0.073;-0.882;-0.742
0.505;-1.035;-0.073;-0.882
0.787;0.505;-1.035;-0.073
-0.336;0.787;0.505;-1.035
0.842;-0.336;0.787;0.505
1.464;0.842;-0.336;0.787
0.717;1.464;0.842;-0.336
0.728;0.717;1.464;0.842
-0.780;0.728;0.717;1.464
1.473;-0.780;0.728;0.717
0.304;1.473;-0.780;0.728
0.152;0.304;1.473;-0.780
-0.894;0.152;0.304;1.473
-2.368;-0.894;0.152;0.304
0.735;-2.368;-0.894;0.152
0.493;0.735;-2.368;-0.894
-0.893;0.493;0.735;-2.368
-2.019;-0.893;0.493;0.735
0.616;-2.019;-0.893;0.493
1.677;0.616;-2.019;-0.893
-0.416;1.677;0.616;-2.019
0.874;-0.416;1.677;0.616
-1.193;0.874;-0.416;1.677
-1.721;-1.193;0.874;-0.416
0.660;-1.721;-1.193;0.874
0.349;0.660;-1.721;-1.193
-2.969;0.349;0.660;-1.721
-3.645;-2.969;0.349;0.660
0.127;-3.645;-2.969;0.349
0.843;0.127;-3.645;-2.969
0.117;0.843;0.127;-3.645
1.899;0.117;0.843;0.127
2.158;1.899;0.117;0.843
0.881;2.158;1.899;0.117
1.256;0.881;2.158;1.899
-2.652;1.256;0.881;2.158
2.171;-2.652;1.256;0.881
0.787;2.171;-2.652;1.256
0.771;0.787;2.171;-2.652
0.281;0.771;0.787;2.171
-1.466;0.281;0.771;0.787
-0.497;-1.466;0.281;0.771
-1.126;-0.497;-1.466;0.281
0.935;-1.126;-0.497;-1.466
-0.101;0.935;-1.126;-0.497
-0.124;-0.101;0.935;-1.126
-0.899;-0.124;-0.101;0.935
0.530;-0.899;-0.124;-0.101
-1.740;0.530;-0.899;-0.124
-4.921;-1.740;0.530;-0.899
-0.735;-4.921;-1.740;0.530
-1.561;-0.735;-4.921;-1.740
-0.429;-1.561;-0.735;-4.921
0.316;-0.429;-1.561;-0.735
1.342;0.316;-0.429;-1.561
-0.660;1.342;0.316;-0.429
0.453;-0.660;1.342;0.316
0.450;0.453;-0.660;1.342
0.421;0.450;0.453;-0.660
-0.618;0.421;0.450;0.453
-1.015;-0.618;0.421;0.450
0.705;-1.015;-0.618;0.421
-0.134;0.705;-1.015;-0.618
1.716;-0.134;0.705;-1.015
0.079;1.716;-0.134;0.705
0.405;0.079;1.716;-0.134
0.895;0.405;0.079;1.716
-0.281;0.895;0.405;0.079
-1.092;-0.281;0.895;0.405
-0.591;-1.092;-0.281;0.895
0.251;-0.591;-1.092;-0.281
-0.589;0.251;-0.591;-1.092
-0.782;-0.589;0.251;-0.591
2.284;-0.782;-0.589;0.251
0.179;2.284;-0.782;-0.589
0.631;0.179;2.284;-0.782
1.495;0.631;0.179;2.284
-0.758;1.495;0.631;0.179
-0.171;-0.758;1.495;0.631
1.639;-0.171;-0.758;1.495
-0.569;1.639;-0.171;-0.758
0.049;-0.569;1.639;-0.171
-0.588;0.049;-0.569;1.639
1.114;-0.588;0.049;-0.569
0.349;1.114;-0.588;0.049
-0.262;0.349;1.114;-0.588
1.552;-0.262;0.349;1.114
0.216;1.552;-0.262;0.349
1.535;0.216;1.552;-0.262
-0.779;1.535;0.216;1.552
-0.206;-0.779;1.535;0.216
-0.760;-0.206;-0.779;1.535
0.476;-0.760;-0.206;-0.779
1.590;0.476;-0.760;-0.206
-0.028;1.590;0.476;-0.760
1.060;-0.028;1.590;0.476
1.401;1.060;-0.028;1.590
0.667;1.401;1.060;-0.028
0.163;0.667;1.401;1.060
-1.527;0.163;0.667;1.401
-0.550;-1.527;0.163;0.667
0.063;-0.550;-1.527;0.163
1.357;0.063;-0.550;-1.527
0.360;1.357;0.063;-0.550
0.000;0.360;1.357;0.063
-0.290;0.000;0.360;1.357
-0.681;-0.290;0.000;0.360
0.109;-0.681;-0.290;0.000
1.037;0.109;-0.681;-0.290
-1.002;1.037;0.109;-0.681
-0.040;-1.002;1.037;0.109
4.586;-0.040;-1.002;1.037
-0.996;4.586;-0.040;-1.002
-0.649;-0.996;4.586;-0.040
-0.621;-0.649;-0.996;4.586
-0.053;-0.621;-0.649;-0.996
0.751;-0.053;-0.621;-0.649
2.800;0.751;-0.053;-0.621
-0.006;2.800;0.751;-0.053
-0.948;-0.006;2.800;0.751
0.188;-0.948;-0.006;2.800
-0.983;0.188;-0.948;-0.006
-0.586;-0.983;0.188;-0.948
0.694;-0.586;-0.983;0.188
0.748;0.694;-0.586;-0.983
0.012;0.748;0.694;-0.586
-0.212;0.012;0.748;0.694
3.353;-0.212;0.012;0.748
-0.436;3.353;-0.212;0.012
-0.762;-0.436;3.353;-0.212
-1.610;-0.762;-0.436;3.353
0.548;-1.610;-0.762;-0.436
-1.135;0.548;-1.610;-0.762
-0.325;-1.135;0.548;-1.610
0.767;-0.325;-1.135;0.548
1.552;0.767;-0.325;-1.135
0.984;1.552;0.767;-0.325
1.960;0.984;1.552;0.767
-0.399;1.960;0.984;1.552
-1.237;-0.399;1.960;0.984
0.827;-1.237;-0.399;1.960
0.695;0.827;-1.237;-0.399
-0.915;0.695;0.827;-1.237
1.187;-0.915;0.695;0.827
1.537;1.187;-0.915;0.695
-0.547;1.537;1.187;-0.915
1.852;-0.547;1.537;1.187
0.262;1.852;-0.547;1.537
1.399;0.262;1.852;-0.547
1.318;1.399;0.262;1.852
-1.398;1.318;1.399;0.262
-1.503;-1.398;1.318;1.399
0.834;-1.503;-1.398;1.318
-1.460;0.834;-1.503;-1.398
1.837;-1.460;0.834;-1.503
3.449;1.837;-1.460;0.834
0.412;3.449;1.837;-1.460
-1.435;0.412;3.449;1.837
-0.345;-1.435;0.412;3.449
0.821;-0.345;-1.435;0.412
-1.817;0.821;-0.345;-1.435
0.329;-1.817;0.821;-0.345
0.289;0.329;-1.817;0.821
-2.704;0.289;0.329;-1.817
-0.758;-2.704;0.289;0.329
-1.048;-0.758;-2.704;0.289
1.381;-1.048;-0.758;-2.704
-0.423;1.381;-1.048;-0.758
1.863;-0.423;1.381;-1.048
0.093;1.863;-0.423;1.381
-0.694;0.093;1.863;-0.423
-1.781;-0.694;0.093;1.863
1.906;-1.781;-0.694;0.093
-1.809;1.906;-1.781;-0.694
2.411;-1.809;1.906;-1.781
3.639;2.411;-1.809;1.906
0.787;3.639;2.411;-1.809
0.898;0.787;3.639;2.411
-2.028;0.898;0.787;3.639
1.359;-2.028;0.898;0.787
1.469;1.359;-2.028;0.898
-0.471;1.469;1.359;-2.028
1.001;-0.471;1.469;1.359
2.323;1.001;-0.471;1.469
1.904;2.323;1.001;-0.471
0.044;1.904;2.323;1.001
-0.538;0.044;1.904;2.323
0.872;-0.538;0.044;1.904
1.007;0.872;-0.538;0.044
-0.060;1.007;0.872;-0.538
2.089;-0.060;1.007;0.872
0.445;2.089;-0.060;1.007
0.408;0.445;2.089;-0.060
3.613;0.408;0.445;2.089
-1.066;3.613;0.408;0.445
1.026;-1.066;3.613;0.408
-3.812;1.026;-1.066;3.613
0.247;-3.812;1.026;-1.066
2.793;0.247;-3.812;1.026
-3.117;2.793;0.247;-3.812
-1.398;-3.117;2.793;0.247
-0.280;-1.398;-3.117;2.793
-2.406;-0.280;-1.398;-3.117
2.353;-2.406;-0.280;-1.398
-0.053;2.353;-2.406;-0.280
-1.604;-0.053;2.353;-2.406
-1.469;-1.604;-0.053;2.353
-4.799;-1.469;-1.604;-0.053
-1.566;-4.799;-1.469;-1.604
0.676;-1.566;-4.799;-1.469
1.626;0.676;-1.566;-4.799
-0.344;1.626;0.676;-1.566
1.206;-0.344;1.626;0.676
-1.388;1.206;-0.344;1.626
-2.570;-1.388;1.206;-0.344
-0.802;-2.570;-1.388;1.206
-0.338;-0.802;-2.570;-1.388
0.189;-0.338;-0.802;-2.570
4.745;0.189;-0.338;-0.802
-2.138;4.745;0.189;-0.338
-2.662;-2.138;4.745;0.189
-1.979;-2.662;-2.138;4.745
0.591;-1.979;-2.662;-2.138
1.455;0.591;-1.979;-2.662
-2.192;1.455;0.591;-1.979
0.377;-2.192;1.455;0.591
1.289;0.377;-2.192;1.455
-0.837;1.289;0.377;-2.192
1.180;-0.837;1.289;0.377
-0.953;1.180;-0.837;1.289
1.909;-0.953;1.180;-0.837
8.524;1.909;-0.953;1.180
-3.375;8.524;1.909;-0.953
0.417;-3.375;8.524;1.909
0.389;0.417;-3.375;8.524
-0.361;0.389;0.417;-3.375
-4.333;-0.361;0.389;0.417
-3.802;-4.333;-0.361;0.389
-1.770;-3.802;-4.333;-0.361
-1.553;-1.770;-3.802;-4.333
7.283;-1.553;-1.770;-3.802
-3.094;7.283;-1.553;-1.770
-1.982;-3.094;7.283;-1.553
1.915;-1.982;-3.094;7.283
1.469;1.915;-1.982;-3.094
2.670;1.469;1.915;-1.982
-0.327;2.670;1.469;1.915
0.076;-0.327;2.670;1.469
0.937;0.076;-0.327;2.670
2.871;0.937;0.076;-0.327
-3.277;2.871;0.937;0.076
3.306;-3.277;2.871;0.937
-0.462;3.306;-3.277;2.871
-1.031;-0.462;3.306;-3.277
0.235;-1.031;-0.462;3.306
-3.741;0.235;-1.031;-0.462
-0.665;-3.741;0.235;-1.031
0.205;-0.665;-3.741;0.235
2.530;0.205;-0.665;-3.741
3.029;2.530;0.205;-0.665
-3.050;3.029;2.530;0.205
-5.037;-3.050;3.029;2.530
-1.273;-5.037;-3.050;3.029
0.654;-1.273;-5.037;-3.050
0.226;0.654;-1.273;-5.037
-1.524;0.226;0.654;-1.273
-0.640;-1.524;0.226;0.654
-2.048;-0.640;-1.524;0.226
1.554;-2.048;-0.640;-1.524
2.477;1.554;-2.048;-0.640
-1.102;2.477;1.554;-2.048
-1.911;-1.102;2.477;1.554
0.951;-1.911;-1.102;2.477
-6.047;0.951;-1.911;-1.102
3.779;-6.047;0.951;-1.911
1.866;3.779;-6.047;0.951
-0.966;1.866;3.779;-6.047
0.921;-0.966;1.866;3.779
-0.825;0.921;-0.966;1.866
-1.370;-0.825;0.921;-0.966
0.470;-1.370;-0.825;0.921
-1.069;0.470;-1.370;-0.825
-1.542;-1.069;0.470;-1.370
-1.378;-1.542;-1.069;0.470
-3.843;-1.378;-1.542;-1.069
1.481;-3.843;-1.378;-1.542
0.179;1.481;-3.843;-1.378
-0.203;0.179;1.481;-3.843
-2.330;-0.203;0.179;1.481
-1.522;-2.330;-0.203;0.179
-0.229;-1.522;-2.330;-0.203
0.875;-0.229;-1.522;-2.330
-0.092;0.875;-0.229;-1.522
0.631;-0.092;0.875;-0.229
2.120;0.631;-0.092;0.875
-0.444;2.120;0.631;-0.092
2.586;-0.444;2.120;0.631
0.030;2.586;-0.444;2.120
-0.291;0.030;2.586;-0.444
-0.278;-0.291;0.030;2.586
-0.193;-0.278;-0.291;0.030
3.753;-0.193;-0.278;-0.291
-0.933;3.753;-0.193;-0.278
-0.617;-0.933;3.753;-0.193
3.227;-0.617;-0.933;3.753
0.357;3.227;-0.617;-0.933
3.366;0.357;3.227;-0.617
-0.887;3.366;0.357;3.227
-0.743;-0.887;3.366;0.357
-0.814;-0.743;-0.887;3.366
1.498;-0.814;-0.743;-0.887
1.342;1.498;-0.814;-0.743
2.637;1.342;1.498;-0.814
-2.086;2.637;1.342;1.498
1.139;-2.086;2.637;1.342
2.028;1.139;-2.086;2.637
-0.254;2.028;1.139;-2.086
0.681;-0.254;2.028;1.139
-1.487;0.681;-0.254;2.028
0.470;-1.487;0.681;-0.254
2.372;0.470;-1.487;0.681
0.956;2.372;0.470;-1.487
1.875;0.956;2.372;0.470
1.604;1.875;0.956;2.372
-1.819;1.604;1.875;0.956
1.294;-1.819;1.604;1.875
-3.024;1.294;-1.819;1.604
0.000;-3.024;1.294;-1.819
2.422;0.000;-3.024;1.294
2.134;2.422;0.000;-3.024
-0.383;2.134;2.422;0.000
3.224;-0.383;2.134;2.422
1.147;3.224;-0.383;2.134
-4.046;1.147;3.224;-0.383
1.991;-4.046;1.147;3.224
0.665;1.991;-4.046;1.147
-3.904;0.665;1.991;-4.046
-3.939;-3.904;0.665;1.991
-3.662;-3.939;-3.904;0.665
-0.506;-3.662;-3.939;-3.904
1.743;-0.506;-3.662;-3.939
0.521;1.743;-0.506;-3.662
-3.932;0.521;1.743;-0.506
1.667;-3.932;0.521;1.743
-0.087;1.667;-3.932;0.521
-0.536;-0.087;1.667;-3.932
3.995;-0.536;-0.087;1.667
2.293;3.995;-0.536;-0.087
0.114;2.293;3.995;-0.536
-1.940;0.114;2.293;3.995
3.934;-1.940;0.114;2.293
0.175;3.934;-1.940;0.114
-2.495;0.175;3.934;-1.940
-5.807;-2.495;0.175;3.934
2.510;-5.807;-2.495;0.175
-1.073;2.510;-5.807;-2.495
3.142;-1.073;2.510;-5.807
-2.726;3.142;-1.073;2.510
-5.323;-2.726;3.142;-1.073
1.598;-5.323;-2.726;3.142
-3.375;1.598;-5.323;-2.726
0.325;-3.375;1.598;-5.323
-5.733;0.325;-3.375;1.598
4.019;-5.733;0.325;-3.375
0.958;4.019;-5.733;0.325
0.196;0.958;4.019;-5.733
-3.729;0.196;0.958;4.019
4.417;-3.729;0.196;0.958
-0.147;4.417;-3.729;0.196
-3.804;-0.147;4.417;-3.729
0.671;-3.804;-0.147;4.417
-2.822;0.671;-3.804;-0.147
-0.486;-2.822;0.671;-3.804
-0.102;-0.486;-2.822;0.671
1.402;-0.102;-0.486;-2.822
-0.133;1.402;-0.102;-0.486
-3.045;-0.133;1.402;-0.102
1.621;-3.045;-0.133;1.402
1.146;1.621;-3.045;-0.133
-2.585;1.146;1.621;-3.045
-1.198;-2.585;1.146;1.621
0.180;-1.198;-2.585;1.146
-1.862;0.180;-1.198;-2.585
-1.912;-1.862;0.180;-1.198
2.342;-1.912;-1.862;0.180
-0.172;2.342;-1.912;-1.862
-1.794;-0.172;2.342;-1.912
-0.667;-1.794;-0.172;2.342
1.895;-0.667;-1.794;-0.172
0.502;1.895;-0.667;-1.794
0.373;0.502;1.895;-0.667
2.242;0.373;0.502;1.895
0.820;2.242;0.373;0.502
2.059;0.820;2.242;0.373
0.850;2.059;0.820;2.242
2.070;0.850;2.059;0.820
0.643;2.070;0.850;2.059
2.860;0.643;2.070;0.850
2.925;2.860;0.643;2.070
-2.692;2.925;2.860;0.643
-2.420;-2.692;2.925;2.860
-2.756;-2.420;-2.692;2.925
3.440;-2.756;-2.420;-2.692
-1.174;3.440;-2.756;-2.420
-2.400;-1.174;3.440;-2.756
-1.858;-2.400;-1.174;3.440
-0.198;-1.858;-2.400;-1.174
2.038;-0.198;-1.858;-2.400
-1.170;2.038;-0.198;-1.858
0.164;-1.170;2.038;-0.198
1.288;0.164;-1.170;2.038
1.654;1.288;0.164;-1.170
-2.620;1.654;1.288;0.164
-1.797;-2.620;1.654;1.288
-0.940;-1.797;-2.620;1.654
-2.150;-0.940;-1.797;-2.620
-0.139;-2.150;-0.940;-1.797
2.289;-0.139;-2.150;-0.940
0.142;2.289;-0.139;-2.150
-2.043;0.142;2.289;-0.139
-2.388;-2.043;0.142;2.289
0.826;-2.388;-2.043;0.142
1.830;0.826;-2.388;-2.043
-0.424;1.830;0.826;-2.388
-0.295;-0.424;1.830;0.826
-1.686;-0.295;-0.424;1.830
0.702;-1.686;-0.295;-0.424
-0.097;0.702;-1.686;-0.295
2.579;-0.097;0.702;-1.686
6.745;2.579;-0.097;0.702
-0.295;6.745;2.579;-0.097
-0.056;-0.295;6.745;2.579
-1.145;-0.056;-0.295;6.745
-0.488;-1.145;-0.056;-0.295
-1.285;-0.488;-1.145;-0.056
-1.040;-1.285;-0.488;-1.145
-2.125;-1.040;-1.285;-0.488
-1.907;-2.125;-1.040;-1.285
0.510;-1.907;-2.125;-1.040
-1.921;0.510;-1.907;-2.125
0.257;-1.921;0.510;-1.907
1.664;0.257;-1.921;0.510
0.012;1.664;0.257;-1.921
0.099;0.012;1.664;0.257
-1.683;0.099;0.012;1.664
-2.696;-1.683;0.099;0.012
-1.277;-2.696;-1.683;0.099
2.470;-1.277;-2.696;-1.683
-0.354;2.470;-1.277;-2.696
-0.660;-0.354;2.470;-1.277
0.050;-0.660;-0.354;2.470
-0.578;0.050;-0.660;-0.354
2.271;-0.578;0.050;-0.660
0.364;2.271;-0.578;0.050
1.520;0.364;2.271;-0.578
1.891;1.520;0.364;2.271
-0.816;1.891;1.520;0.364
-0.652;-0.816;1.891;1.520
-4.006;-0.652;-0.816;1.891
2.811;-4.006;-0.652;-0.816
-0.806;2.811;-4.006;-0.652
-2.089;-0.806;2.811;-4.006
2.763;-2.089;-0.806;2.811
-0.297;2.763;-2.089;-0.806
2.253;-0.297;2.763;-2.089
3.483;2.253;-0.297;2.763
2.127;3.483;2.253;-0.297
-1.179;2.127;3.483;2.253
-0.615;-1.179;2.127;3.483
-0.321;-0.615;-1.179;2.127
3.109;-0.321;-0.615;-1.179
2.164;3.109;-0.321;-0.615
-3.219;2.164;3.109;-0.321
0.328;-3.219;2.164;3.109
0.242;0.328;-3.219;2.164
0.292;0.242;0.328;-3.219
1.683;0.292;0.242;0.328
2.814;1.683;0.292;0.242
1.636;2.814;1.683;0.292
0.664;1.636;2.814;1.683
0.007;0.664;1.636;2.814
1.424;0.007;0.664;1.636
-0.034;1.424;0.007;0.664
-1.935;-0.034;1.424;0.007
0.246;-1.935;-0.034;1.424
-0.557;0.246;-1.935;-0.034
0.212;-0.557;0.246;-1.935
-0.350;0.212;-0.557;0.246
0.975;-0.350;0.212;-0.557
0.709;0.975;-0.350;0.212
-0.562;0.709;0.975;-0.350
-1.832;-0.562;0.709;0.975
2.468;-1.832;-0.562;0.709
-0.315;2.468;-1.832;-0.562
0.456;-0.315;2.468;-1.832
-0.034;0.456;-0.315;2.468
-0.530;-0.034;0.456;-0.315
0.147;-0.530;-0.034;0.456
0.336;0.147;-0.530;-0.034
1.497;0.336;0.147;-0.530
1.174;1.497;0.336;0.147
0.748;1.174;1.497;0.336
2.002;0.748;1.174;1.497
-0.425;2.002;0.748;1.174
-0.914;-0.425;2.002;0.748
-0.063;-0.914;-0.425;2.002
-0.273;-0.063;-0.914;-0.425
0.904;-0.273;-0.063;-0.914
0.629;0.904;-0.273;-0.063
1.406;0.629;0.904;-0.273
-2.491;1.406;0.629;0.904
0.809;-2.491;1.406;0.629
-0.936;0.809;-2.491;1.406
0.646;-0.936;0.809;-2.491
-2.409;0.646;-0.936;0.809
-1.061;-2.409;0.646;-0.936
0.061;-1.061;-2.409;0.646
0.670;0.061;-1.061;-2.409
1.673;0.670;0.061;-1.061
0.342;1.673;0.670;0.061
-2.159;0.342;1.673;0.670
-1.852;-2.159;0.342;1.673
-0.161;-1.852;-2.159;0.342
0.612;-0.161;-1.852;-2.159
-0.961;0.612;-0.161;-1.852
0.389;-0.961;0.612;-0.161
-3.366;0.389;-0.961;0.612
-0.673;-3.366;0.389;-0.961
-1.013;-0.673;-3.366;0.389
1.537;-1.013;-0.673;-3.366
0.422;1.537;-1.013;-0.673
0.745;0.422;1.537;-1.013
0.447;0.745;0.422;1.537
-0.846;0.447;0.745;0.422
2.996;-0.846;0.447;0.745
0.716;2.996;-0.846;0.447
-0.554;0.716;2.996;-0.846
-0.846;-0.554;0.716;2.996
-0.060;-0.846;-0.554;0.716
1.020;-0.060;-0.846;-0.554
1.011;1.020;-0.060;-0.846
0.232;1.011;1.020;-0.060
-2.583;0.232;1.011;1.020
-0.617;-2.583;0.232;1.011
1.346;-0.617;-2.583;0.232
0.141;1.346;-0.617;-2.583
2.056;0.141;1.346;-0.617
0.178;2.056;0.141;1.346
-0.336;0.178;2.056;0.141
-0.034;-0.336;0.178;2.056
-0.628;-0.034;-0.336;0.178
0.075;-0.628;-0.034;-0.336
-0.279;0.075;-0.628;-0.034
1.257;-0.279;0.075;-0.628
-0.233;1.257;-0.279;0.075
0.151;-0.233;1.257;-0.279
0.454;0.151;-0.233;1.257
-1.227;0.454;0.151;-0.233
-1.501;-1.227;0.454;0.151
0.289;-1.501;-1.227;0.454
1.192;0.289;-1.501;-1.227
0.958;1.192;0.289;-1.501
-0.514;0.958;1.192;0.289
2.564;-0.514;0.958;1.192
-2.728;2.564;-0.514;0.958
-1.418;-2.728;2.564;-0.514
-0.450;-1.418;-2.728;2.564
2.381;-0.450;-1.418;-2.728
0.786;2.381;-0.450;-1.418
-0.421;0.786;2.381;-0.450
1.297;-0.421;0.786;2.381
-0.924;1.297;-0.421;0.786
1.780;-0.924;1.297;-0.421
1.461;1.780;-0.924;1.297
1.941;1.461;1.780;-0.924
0.226;1.941;1.461;1.780
